CURSO ACADEMICO;C. NIVEL;NIVEL EDUCATIVO;C. NORMA;NORMA;C.EXPEDIENTE;EXPEDIENTE;C. ESTUDIO;ESTUDIO;C. CURRICULO;CURRICULO;C. REGIMEN IMP;REGIMEN IMP;REGIMEN MATRICULACION;CURSO;C. ITINERARIO;ITINERARIO
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120262;CP2: Gobierno embarcac.y socorrismo;65120262;Gobierno de embarcaciones y motos náuticas destinadas al socorrismo acuático;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120262;CP2: Gobierno embarcac.y socorrismo;65120262;Gobierno de embarcaciones y motos náuticas destinadas al socorrismo acuático;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120301;CP N2: CARNICERIA Y ELABORACION DE PRODUCTOS CARNICOS;65120301;Carnicería y elaboración de productos cárnicos;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120301;CP N2: CARNICERIA Y ELABORACION DE PRODUCTOS CARNICOS;65120301;Carnicería y elaboración de productos cárnicos;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120301;CP N2: CARNICERIA Y ELABORACION DE PRODUCTOS CARNICOS;65120301;Carnicería y elaboración de productos cárnicos;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120302;CP N2: PANADERIA Y BOLLERIA;65120302;Panadería y bollería;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120302;CP N2: PANADERIA Y BOLLERIA;65120302;Panadería y bollería;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120302;CP N2: PANADERIA Y BOLLERIA;65120302;Panadería y bollería;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120303;CP N2: ELABORACIÓN DE AZÚCAR;65120303;Elaboración de azúcar;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120303;CP N2: ELABORACIÓN DE AZÚCAR;65120303;Elaboración de azúcar;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120303;CP N2: ELABORACIÓN DE AZÚCAR;65120303;Elaboración de azúcar;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120304;CP N2: QUESERÍA;65120304;Quesería;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120304;CP N2: QUESERÍA;65120304;Quesería;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120304;CP N2: QUESERÍA;65120304;Quesería;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120305;CP N2: ELABORACIÓN DE LECHES DE CONSUMO Y PRODUCTOS LÁCTEOS;65120305;Elaboración de leches de consumo y productos lácteos;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120305;CP N2: ELABORACIÓN DE LECHES DE CONSUMO Y PRODUCTOS LÁCTEOS;65120305;Elaboración de leches de consumo y productos lácteos;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120305;CP N2: ELABORACIÓN DE LECHES DE CONSUMO Y PRODUCTOS LÁCTEOS;65120305;Elaboración de leches de consumo y productos lácteos;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120306;CP N2: PASTELERÍA Y CONFITERÍA;65120306;Pastelería y Confitería;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120306;CP N2: PASTELERÍA Y CONFITERÍA;65120306;Pastelería y Confitería;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120306;CP N2: PASTELERÍA Y CONFITERÍA;65120306;Pastelería y Confitería;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120307;CP N2: ELABORACIÓN DE VINOS Y LICORES;65120307;Elaboración de vinos y licores;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120307;CP N2: ELABORACIÓN DE VINOS Y LICORES;65120307;Elaboración de vinos y licores;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120307;CP N2: ELABORACIÓN DE VINOS Y LICORES;65120307;Elaboración de vinos y licores;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120308;CP N2: FABRICACIÓN DE CONSERVAS VEGETALES;65120308;Fabricación de Conservas vegetales;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120308;CP N2: FABRICACIÓN DE CONSERVAS VEGETALES;65120308;Fabricación de Conservas vegetales;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120308;CP N2: FABRICACIÓN DE CONSERVAS VEGETALES;65120308;Fabricación de Conservas vegetales;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120309;CP N2: SACRIFICIO, FAENADO Y DESPIECE;65120309;Sacrificio, faenado y despiece;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120309;CP N2: SACRIFICIO, FAENADO Y DESPIECE;65120309;Sacrificio, faenado y despiece;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120309;CP N2: SACRIFICIO, FAENADO Y DESPIECE;65120309;Sacrificio, faenado y despiece;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120310;CP N2: PESCADERÍA Y ELABORACIÓN DE PRODUCTOS DE LA PESCA Y ACUICULTURA;65120310;Pescadería y elaboración de productos de la pesca y acuicult;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120310;CP N2: PESCADERÍA Y ELABORACIÓN DE PRODUCTOS DE LA PESCA Y ACUICULTURA;65120310;Pescadería y elaboración de productos de la pesca y acuicult;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120310;CP N2: PESCADERÍA Y ELABORACIÓN DE PRODUCTOS DE LA PESCA Y ACUICULTURA;65120310;Pescadería y elaboración de productos de la pesca y acuicult;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120311;CP N2: OBTENCIÓN DE ACEITES DE OLIVA;65120311;Obtención de aceites de oliva;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120311;CP N2: OBTENCIÓN DE ACEITES DE OLIVA;65120311;Obtención de aceites de oliva;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120311;CP N2: OBTENCIÓN DE ACEITES DE OLIVA;65120311;Obtención de aceites de oliva;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120312;CP N2: OBTENCIÓN DE ACEITES DE SEMILLAS Y GRASAS;65120312;Obtención de aceites de semillas y grasas;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120312;CP N2: OBTENCIÓN DE ACEITES DE SEMILLAS Y GRASAS;65120312;Obtención de aceites de semillas y grasas;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120312;CP N2: OBTENCIÓN DE ACEITES DE SEMILLAS Y GRASAS;65120312;Obtención de aceites de semillas y grasas;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120313;CP N2: ELABORACIÓN DE CERVEZA;65120313;Elaboración de cerveza;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120313;CP N2: ELABORACIÓN DE CERVEZA;65120313;Elaboración de cerveza;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120313;CP N2: ELABORACIÓN DE CERVEZA;65120313;Elaboración de cerveza;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120314;CP N2: ELABORACIÓN DE REFRESCOS Y AGUAS DE BEBIDA ENVASADAS;65120314;Elaboración de refrescos y aguas de bebida envasadas;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120314;CP N2: ELABORACIÓN DE REFRESCOS Y AGUAS DE BEBIDA ENVASADAS;65120314;Elaboración de refrescos y aguas de bebida envasadas;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120314;CP N2: ELABORACIÓN DE REFRESCOS Y AGUAS DE BEBIDA ENVASADAS;65120314;Elaboración de refrescos y aguas de bebida envasadas;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120315;CP N2: FABRICACIÓN DE PRODUCTOS DE CAFÉS Y SUCEDÁNEOS DE CAFÉ;65120315;Fabricación de productos de cafés y sucedáneos de café;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120315;CP N2: FABRICACIÓN DE PRODUCTOS DE CAFÉS Y SUCEDÁNEOS DE CAFÉ;65120315;Fabricación de productos de cafés y sucedáneos de café;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120315;CP N2: FABRICACIÓN DE PRODUCTOS DE CAFÉS Y SUCEDÁNEOS DE CAFÉ;65120315;Fabricación de productos de cafés y sucedáneos de café;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120316;CP N2: ELABORACIÓN DE PRODUCTOS PARA LA ALIMENTACIÓN ANIMAL;65120316;Elaboración de productos para la alimentación animal;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120316;CP N2: ELABORACIÓN DE PRODUCTOS PARA LA ALIMENTACIÓN ANIMAL;65120316;Elaboración de productos para la alimentación animal;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120316;CP N2: ELABORACIÓN DE PRODUCTOS PARA LA ALIMENTACIÓN ANIMAL;65120316;Elaboración de productos para la alimentación animal;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120317;CP N2: FABRICACIÓN DE PRODUCTOS DE TUESTE Y DE APERITIVOS EXTRUSIONADOS;65120317;Fabricación de productos de tueste y de aperitivos extrusionados;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120317;CP N2: FABRICACIÓN DE PRODUCTOS DE TUESTE Y DE APERITIVOS EXTRUSIONADOS;65120317;Fabricación de productos de tueste y de aperitivos extrusionados;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120317;CP N2: FABRICACIÓN DE PRODUCTOS DE TUESTE Y DE APERITIVOS EXTRUSIONADOS;65120317;Fabricación de productos de tueste y de aperitivos extrusionados;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120401;CP N2: OPERACIONES BASICAS EN PLANTA QUIMICA;65120401;Operaciones Básicas en Planta Química;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120401;CP N2: OPERACIONES BASICAS EN PLANTA QUIMICA;65120401;Operaciones Básicas en Planta Química;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120401;CP N2: OPERACIONES BASICAS EN PLANTA QUIMICA;65120401;Operaciones Básicas en Planta Química;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120402;CP N2: OPERACIONES EN INSTALACIONES DE ENERGIA Y DE SERVICIOS AUXILIARES;65120402;Operaciones en instalaciones de energía y de servicios auxil;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120402;CP N2: OPERACIONES EN INSTALACIONES DE ENERGIA Y DE SERVICIOS AUXILIARES;65120402;Operaciones en instalaciones de energía y de servicios auxil;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120402;CP N2: OPERACIONES EN INSTALACIONES DE ENERGIA Y DE SERVICIOS AUXILIARES;65120402;Operaciones en instalaciones de energía y de servicios auxil;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120405;CP N2: OPERACIONES DE TRANSFORMACIÓN DE CAUCHO;65120405;Operaciones de transformación de caucho;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120405;CP N2: OPERACIONES DE TRANSFORMACIÓN DE CAUCHO;65120405;Operaciones de transformación de caucho;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120405;CP N2: OPERACIONES DE TRANSFORMACIÓN DE CAUCHO;65120405;Operaciones de transformación de caucho;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120406;CP N2: OPERACIONES DE TRANSFORMACIÓN DE POLÍMEROS TERMOESTABLES Y SUS COMPUESTOS;65120406;Operaciones de transformación de polímeros termoestables y sus compuestos;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120406;CP N2: OPERACIONES DE TRANSFORMACIÓN DE POLÍMEROS TERMOESTABLES Y SUS COMPUESTOS;65120406;Operaciones de transformación de polímeros termoestables y sus compuestos;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120406;CP N2: OPERACIONES DE TRANSFORMACIÓN DE POLÍMEROS TERMOESTABLES Y SUS COMPUESTOS;65120406;Operaciones de transformación de polímeros termoestables y sus compuestos;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120407;CP N2: OPERACIONES DE TRANSFORMACIÓN DE POLÍMEROS TERMOPLÁSTICOS;65120407;Operaciones de transformación de polímeros termoplásticos;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120407;CP N2: OPERACIONES DE TRANSFORMACIÓN DE POLÍMEROS TERMOPLÁSTICOS;65120407;Operaciones de transformación de polímeros termoplásticos;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120407;CP N2: OPERACIONES DE TRANSFORMACIÓN DE POLÍMEROS TERMOPLÁSTICOS;65120407;Operaciones de transformación de polímeros termoplásticos;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120408;CP N2: PREPARACIÓN DE PASTAS PAPELERAS;65120408;Preparación de pastas papeleras;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120408;CP N2: PREPARACIÓN DE PASTAS PAPELERAS;65120408;Preparación de pastas papeleras;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120408;CP N2: PREPARACIÓN DE PASTAS PAPELERAS;65120408;Preparación de pastas papeleras;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120409;CP N2: OPERACIONES DE MOVIMIENTOS Y ENTREGA DE PRODUCTOS EN LA INDUSTRIA QUÍMICA;65120409;Operaciones de movimientos y entrega de productos en la industria química;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120409;CP N2: OPERACIONES DE MOVIMIENTOS Y ENTREGA DE PRODUCTOS EN LA INDUSTRIA QUÍMICA;65120409;Operaciones de movimientos y entrega de productos en la industria química;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65120409;CP N2: OPERACIONES DE MOVIMIENTOS Y ENTREGA DE PRODUCTOS EN LA INDUSTRIA QUÍMICA;65120409;Operaciones de movimientos y entrega de productos en la industria química;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
