,Comunidad Autónoma,Provincia,Municipio,Código ESP,Entidad Singular de Población,Cobertura ≥ 30Mbps,Cobertura redes fijas ≥ 100Mbps,Cobertura 3G HSPA,Cobertura 4G LTE,coord,Weather_info,CP,pob_tot_muni,partido_gov_x,pob_tot_muni,partido_gov_y
3576,Castilla y León,Salamanca,Anaya de Alba,37029000100,ANAYA DE ALBA,0.98,0.0,1.0,1.0,"(40.728611111111, 5.4922222222222)","En Anaya de Alba, los veranos son cortos, calurosos y mayormente despejados; los inviernos son muy frío y parcialmente nublados y está seco durante todo el año. Durante el transcurso del año, la temperatura generalmente varía de -0 °C a 30 °C y rara vez baja a menos de -5 °C o sube a más de 34 °C.",37029,1880,PSOE,1880,PSOE
3577,Castilla y León,Salamanca,Anaya de Alba,37029000200,GALINDO BÉJAR,0.0,0.0,0.99,1.0,"(40.702777777778, 5.5111388888889)",Not found,37029,1880,PSOE,1880,PSOE
3578,Castilla y León,Salamanca,Anaya de Alba,37029000300,HERREZUELO,0.98,0.0,1.0,1.0,"(40.7525, 5.4816666666667)","En Herreruela de Oropesa, los veranos son cálidos, secos y mayormente despejados y los inviernos son fríos y parcialmente nublados. Durante el transcurso del año, la temperatura generalmente varía de 2 °C a 35 °C y rara vez baja a menos de -4 °C o sube a más de 39 °C.",37029,1880,PSOE,1880,PSOE
3579,Castilla y León,Salamanca,Anaya de Alba,37029000400,NARRILLOS,0.0,0.0,1.0,1.0,,"En Narrillos del Álamo, los veranos son cortos, calurosos y mayormente despejados; los inviernos son muy frío y parcialmente nublados y está seco durante todo el año. Durante el transcurso del año, la temperatura generalmente varía de -1 °C a 29 °C y rara vez baja a menos de -6 °C o sube a más de 33 °C.",37029,1880,PSOE,1880,PSOE
3580,Castilla y León,Salamanca,Anaya de Alba,37029000500,SAMBELLÍN,0.0,0.0,1.0,1.0,"(40.706261111111, 5.47955)",Not found,37029,1880,PSOE,1880,PSOE
3581,Castilla y León,Salamanca,Añover de Tormes,37030000100,AÑOVER DE TORMES,0.0,0.0,1.0,0.96,"(41.136111111111, 5.915)","En Añover de Tormes, los veranos son cortos, calurosos, secos y mayormente despejados y los inviernos son muy frío, ventosos y parcialmente nublados. Durante el transcurso del año, la temperatura generalmente varía de -0 °C a 30 °C y rara vez baja a menos de -6 °C o sube a más de 34 °C.",37030,910,Cs,910,Cs
3582,Castilla y León,Salamanca,Añover de Tormes,37030000300,PALACINOS,0.0,0.0,1.0,0.96,,"En Los Palacios y Villafranca, los veranos son cortos, cálidos, áridos y mayormente despejados y los inviernos son fríos y parcialmente nublados. Durante el transcurso del año, la temperatura generalmente varía de 6 °C a 35 °C y rara vez baja a menos de 1 °C o sube a más de 40 °C.",37030,910,Cs,910,Cs
3583,Castilla y León,Salamanca,Arabayona de Mógica,37031000100,ARABAYONA DE MÓGICA,0.35,0.0,0.86,0.68,"(41.047222222222, 5.3861111111111)",Not found,37031,3390,PSOE,3390,PSOE
3584,Castilla y León,Salamanca,Arapiles,37032000100,ARAPILES,0.98,0.0,1.0,1.0,"(40.894166666667, 5.6447222222222)","En Arapiles, los veranos son cortos, calurosos y mayormente despejados; los inviernos son muy frío y parcialmente nublados y está seco durante todo el año. Durante el transcurso del año, la temperatura generalmente varía de -1 °C a 30 °C y rara vez baja a menos de -6 °C o sube a más de 34 °C.",37032,6690,PSOE,6690,PSOE
3585,Castilla y León,Salamanca,Arapiles,37032000400,OREJUDOS,0.0,0.0,1.0,1.0,,Not found,37032,6690,PSOE,6690,PSOE
3586,Castilla y León,Salamanca,Arapiles,37032000500,PINILLA (LA),0.15,0.0,1.0,1.0,,"En Pinilla de Jadraque, los veranos son cortos, calurosos y mayormente despejados; los inviernos son muy frío, ventosos y parcialmente nublados y está seco durante todo el año. Durante el transcurso del año, la temperatura generalmente varía de -0 °C a 30 °C y rara vez baja a menos de -4 °C o sube a más de 34 °C.",37032,6690,PSOE,6690,PSOE
3587,Castilla y León,Salamanca,Arapiles,37032000600,TORRES (LAS),0.98,0.0,1.0,1.0,,"En Las Torres de Cotillas, los veranos son cortos, cálidos y mayormente despejados; los inviernos son largos, fríos y parcialmente nublados y está seco durante todo el año. Durante el transcurso del año, la temperatura generalmente varía de 3 °C a 35 °C y rara vez baja a menos de -2 °C o sube a más de 38 °C.",37032,6690,PSOE,6690,PSOE
3588,Castilla y León,Salamanca,Arapiles,37032000700,VENTORRO (EL),1.0,0.0,1.0,1.0,,Not found,37032,6690,PSOE,6690,PSOE
3589,Castilla y León,Salamanca,Arcediano,37033000100,ARCEDIANO,0.98,0.0,1.0,1.0,"(41.093333333333, 5.5602777777778)","En Arcediano, los veranos son cortos, calurosos y mayormente despejados; los inviernos son muy frío, ventosos y parcialmente nublados y está seco durante todo el año. Durante el transcurso del año, la temperatura generalmente varía de -1 °C a 30 °C y rara vez baja a menos de -6 °C o sube a más de 34 °C.",37033,960,PP,960,PP
3590,Castilla y León,Salamanca,"Arco, El",37034000100,ARCO (EL),1.0,0.0,1.0,0.99,"(41.116944444444, 5.8166666666667)","En El Arco, la temporada de lluvia es nublada, la temporada seca es parcialmente nublada y es caliente durante todo el año. Durante el transcurso del año, la temperatura generalmente varía de 5 °C a 27 °C y rara vez baja a menos de 3 °C o sube a más de 30 °C.",37034,930,PSOE,930,PSOE
3591,Castilla y León,Salamanca,Armenteros,37035000100,ARMENTEROS,0.99,0.0,1.0,1.0,"(40.593888888889, 5.4494444444444)","En Armentières, los veranos son cómodos y parcialmente nublados y los inviernos son muy frío, ventosos y mayormente nublados. Durante el transcurso del año, la temperatura generalmente varía de 1 °C a 23 °C y rara vez baja a menos de -5 °C o sube a más de 29 °C.",37035,1920,PSOE,1920,PSOE
3592,Castilla y León,Salamanca,Armenteros,37035000200,ÍÑIGO BLASCO,0.28,0.0,0.86,0.99,"(40.5875, 5.4677777777778)",Not found,37035,1920,PSOE,1920,PSOE
3593,Castilla y León,Salamanca,Armenteros,37035000300,NAVAHOMBELA,0.91,0.0,1.0,1.0,"(40.596388888889, 5.4925)",Not found,37035,1920,PSOE,1920,PSOE
3594,Castilla y León,Salamanca,Armenteros,37035000400,PERO FUERTES,0.0,0.0,0.97,0.97,,"En Fuente de Pedro Naharro, los veranos son cortos, cálidos y mayormente despejados; los inviernos son muy frío y parcialmente nublados y está seco durante todo el año. Durante el transcurso del año, la temperatura generalmente varía de -0 °C a 32 °C y rara vez baja a menos de -5 °C o sube a más de 36 °C.",37035,1920,PSOE,1920,PSOE
3595,Castilla y León,Salamanca,Armenteros,37035000500,REVALVOS,1.0,0.0,1.0,1.0,"(40.608333333333, 5.4333333333333)",Not found,37035,1920,PSOE,1920,PSOE
3596,Castilla y León,Salamanca,Armenteros,37035000600,REVILLA DE CODES,0.0,0.0,0.87,0.93,,Not found,37035,1920,PSOE,1920,PSOE
3597,Castilla y León,Salamanca,San Miguel del Robledo,37036000100,SAN MIGUEL DEL ROBLEDO,0.98,0.0,1.0,1.0,"(40.537047222222, 6.0454833333333)",Not found,37036,540,PP,540,PP
3598,Castilla y León,Salamanca,"Atalaya, La",37037000100,ATALAYA (LA),0.0,0.0,1.0,0.97,"(40.5025, 6.4141666666667)",Not found,37037,1080,Cs,1080,Cs
3599,Castilla y León,Salamanca,Babilafuente,37038000100,BABILAFUENTE,0.98,0.0,1.0,1.0,"(40.977222222222, 5.4255555555556)","En Babilafuente, los veranos son cortos, calurosos y mayormente despejados; los inviernos son muy frío, ventosos y parcialmente nublados y está seco durante todo el año. Durante el transcurso del año, la temperatura generalmente varía de -1 °C a 30 °C y rara vez baja a menos de -6 °C o sube a más de 35 °C.",37038,9320,PSOE,9320,PSOE
3600,Castilla y León,Salamanca,Babilafuente,37038000200,BALNEARIO,0.0,0.0,1.0,1.0,,"En Mondariz-Balneario, los veranos son cortos, calurosos y mayormente despejados y los inviernos son fríos, mojados y parcialmente nublados. Durante el transcurso del año, la temperatura generalmente varía de 6 °C a 26 °C y rara vez baja a menos de 1 °C o sube a más de 33 °C.",37038,9320,PSOE,9320,PSOE
3601,Castilla y León,Salamanca,Bañobárez,37039000100,BAÑOBÁREZ,1.0,0.0,1.0,1.0,"(40.851111111111, 6.6127777777778)","En Bañobárez, los veranos son cortos, calurosos, secos y mayormente despejados y los inviernos son muy frío, mojados y parcialmente nublados. Durante el transcurso del año, la temperatura generalmente varía de 1 °C a 30 °C y rara vez baja a menos de -4 °C o sube a más de 35 °C.",37039,2870,PP,2870,PP
3602,Castilla y León,Salamanca,Barbadillo,37040000100,BARBADILLO,0.98,0.0,1.0,1.0,"(40.931944444444, 5.8813888888889)","En Barbadillo del Pez, los veranos son cortos, calurosos, secos y mayormente despejados y los inviernos son largos, muy frío, nevados y parcialmente nublados. Durante el transcurso del año, la temperatura generalmente varía de -2 °C a 26 °C y rara vez baja a menos de -7 °C o sube a más de 31 °C.",37040,4020,PP,4020,PP
3603,Castilla y León,Salamanca,Barbadillo,37040000500,CASTREJÓN,1.0,0.0,1.0,1.0,"(41.252777777778, 5.1705555555556)","En Apaxtla de Castrejón, la temporada de lluvia es caliente y nublada y la temporada seca es muy caliente y parcialmente nublada. Durante el transcurso del año, la temperatura generalmente varía de 9 °C a 33 °C y rara vez baja a menos de 5 °C o sube a más de 35 °C.",37040,4020,PP,4020,PP
3604,Castilla y León,Salamanca,Barbadillo,37040000900,GEJO DE DOÑA MENCÍA,0.0,0.0,0.96,0.86,"(40.866108333333, 5.8415777777778)",Not found,37040,4020,PP,4020,PP
3605,Castilla y León,Salamanca,Barbadillo,37040001100,MUÑOVELA,0.0,0.0,1.0,1.0,,Not found,37040,4020,PP,4020,PP
3606,Castilla y León,Salamanca,Barbadillo,37040001800,VALVERDE DE VALMUZA,0.0,0.0,0.99,0.99,,Not found,37040,4020,PP,4020,PP
3607,Castilla y León,Salamanca,Barbadillo,37040002000,CARRASCALINO,0.0,0.0,0.94,0.98,,"En Carrascalejo, los veranos son cálidos, secos y mayormente despejados y los inviernos son muy frío y parcialmente nublados. Durante el transcurso del año, la temperatura generalmente varía de -0 °C a 32 °C y rara vez baja a menos de -5 °C o sube a más de 37 °C.",37040,4020,PP,4020,PP
3608,Castilla y León,Salamanca,Barbalos,37041000100,ALCAZARÉN,0.0,0.0,0.98,1.0,"(41.369722222222, 4.6763888888889)","En Los Alcázares, los veranos son calurosos, bochornosos, áridos y mayormente despejados y los inviernos son largos, fríos, secos, ventosos y parcialmente nublados. Durante el transcurso del año, la temperatura generalmente varía de 6 °C a 29 °C y rara vez baja a menos de 2 °C o sube a más de 32 °C.",37041,740,PP,740,PP
3609,Castilla y León,Salamanca,Barbalos,37041000200,BARBALOS,0.0,0.0,1.0,1.0,"(40.676944444444, 5.9430555555556)","En Barbados, los veranos son largos, cálidos, ventosos y mayormente nublados; los inviernos son cortos, calurosos, secos, sumamente ventosos y parcialmente nublados y está opresivo durante todo el año. Durante el transcurso del año, la temperatura generalmente varía de 24 °C a 30 °C y rara vez baja a menos de 22 °C o sube a más de 31 °C.",37041,740,PP,740,PP
3610,Castilla y León,Salamanca,Barbalos,37041000300,CORRAL DE GARCÍÑIGO,0.0,0.0,1.0,1.0,,Not found,37041,740,PP,740,PP
3611,Castilla y León,Salamanca,Barbalos,37041000400,GARCÍÑIGO,0.0,0.0,0.95,0.91,,Not found,37041,740,PP,740,PP
3612,Castilla y León,Salamanca,Barbalos,37041000500,HONDURA,0.0,0.0,1.0,1.0,"(40.6421, 5.9137)",Not found,37041,740,PP,740,PP
3613,Castilla y León,Salamanca,Barbalos,37041000600,MORALEJA DE HUEBRA,0.0,0.0,1.0,1.0,,Not found,37041,740,PP,740,PP
3614,Castilla y León,Salamanca,Barceo,37042000100,BARCEÍNO,0.17,0.0,1.0,0.67,"(41.079166666667, 6.4627777777778)","En Bárcena de Cicero, los veranos son cómodos y secos; los inviernos son largos, fríos, mojados y ventosos y está parcialmente nublado durante todo el año. Durante el transcurso del año, la temperatura generalmente varía de 6 °C a 23 °C y rara vez baja a menos de 1 °C o sube a más de 27 °C.",37042,440,PP,440,PP
3615,Castilla y León,Salamanca,Barceo,37042000200,BARCEO,0.0,0.0,1.0,0.68,"(41.061111111111, 6.4519444444444)","En Soto del Barco, los veranos son cortos y cómodos; los inviernos son largos, fríos, mojados y ventosos y está parcialmente nublado durante todo el año. Durante el transcurso del año, la temperatura generalmente varía de 6 °C a 22 °C y rara vez baja a menos de 2 °C o sube a más de 25 °C.",37042,440,PP,440,PP
3616,Castilla y León,Salamanca,Barruecopardo,37044000100,BARRUECOPARDO,0.97,0.0,1.0,1.0,"(41.0725, 6.6627777777778)","En Barruecopardo, los veranos son cortos, calurosos, secos y mayormente despejados y los inviernos son muy frío, mojados y parcialmente nublados. Durante el transcurso del año, la temperatura generalmente varía de 1 °C a 30 °C y rara vez baja a menos de -4 °C o sube a más de 35 °C.",37044,4430,PP,4430,PP
3617,Castilla y León,Salamanca,"Bastida, La",37045000100,BASTIDA (LA),0.98,0.0,0.99,1.0,"(40.585, 6.0586111111111)","En Cilleros de la Bastida, los veranos son cortos, calurosos, secos y mayormente despejados y los inviernos son muy frío y parcialmente nublados. Durante el transcurso del año, la temperatura generalmente varía de -1 °C a 28 °C y rara vez baja a menos de -6 °C o sube a más de 33 °C.",37045,320,PSOE,320,PSOE
3618,Castilla y León,Salamanca,Béjar,37046000100,BÉJAR,1.0,1.0,1.0,1.0,"(40.384722222222, 5.7619444444444)","En Béjar, los veranos son cortos, calurosos, secos y mayormente despejados y los inviernos son muy frío y parcialmente nublados. Durante el transcurso del año, la temperatura generalmente varía de -2 °C a 29 °C y rara vez baja a menos de -7 °C o sube a más de 33 °C.",37046,12269,PSOE,12269,PSOE
3619,Castilla y León,Salamanca,Béjar,37046000200,FUENTEBUENA,1.0,0.0,1.0,1.0,"(40.418888888889, 5.7772222222222)","En Fuentidueña de Tajo, los veranos son cortos, cálidos y mayormente despejados; los inviernos son largos, muy frío y parcialmente nublados y está seco durante todo el año. Durante el transcurso del año, la temperatura generalmente varía de 0 °C a 33 °C y rara vez baja a menos de -5 °C o sube a más de 37 °C.",37046,12269,PSOE,12269,PSOE
3620,Castilla y León,Salamanca,Béjar,37046000500,PALOMARES,1.0,0.0,1.0,1.0,"(37.249166666667, 1.7983333333333)","En Palomares del Río, los veranos son cortos, cálidos, áridos y mayormente despejados y los inviernos son fríos y parcialmente nublados. Durante el transcurso del año, la temperatura generalmente varía de 6 °C a 35 °C y rara vez baja a menos de 1 °C o sube a más de 40 °C.",37046,12269,PSOE,12269,PSOE
3621,Castilla y León,Salamanca,Béjar,37046000700,VALDESANGIL,1.0,0.0,1.0,1.0,"(40.405, 5.7488888888889)",Not found,37046,12269,PSOE,12269,PSOE
3622,Castilla y León,Salamanca,Beleña,37047000100,BELEÑA,0.86,0.0,1.0,1.0,"(40.751111111111, 5.6275)","En Beleña, los veranos son cortos, calurosos y mayormente despejados; los inviernos son muy frío y parcialmente nublados y está seco durante todo el año. Durante el transcurso del año, la temperatura generalmente varía de -1 °C a 30 °C y rara vez baja a menos de -6 °C o sube a más de 34 °C.",37047,2270,PP,2270,PP
3623,Castilla y León,Salamanca,Beleña,37047000200,MATASECA,0.0,0.0,0.84,0.93,,"En Santa Marta de Magasca, los veranos son cálidos, secos y mayormente despejados y los inviernos son fríos y parcialmente nublados. Durante el transcurso del año, la temperatura generalmente varía de 2 °C a 34 °C y rara vez baja a menos de -3 °C o sube a más de 38 °C.",37047,2270,PP,2270,PP
3624,Castilla y León,Salamanca,Beleña,37047000300,MATILLA (LA),1.0,0.0,1.0,1.0,,"En La Martella, los veranos son cortos, cálidos, secos y mayormente despejados y los inviernos son largos, fríos, ventosos y parcialmente nublados. Durante el transcurso del año, la temperatura generalmente varía de 3 °C a 32 °C y rara vez baja a menos de -1 °C o sube a más de 36 °C.",37047,2270,PP,2270,PP
3625,Castilla y León,Salamanca,Beleña,37047000400,SANCHOTUERTO,0.0,0.0,0.8,0.9,,Not found,37047,2270,PP,2270,PP
3626,Castilla y León,Salamanca,Beleña,37047000500,SAYAGUENTE,0.0,0.0,0.71,0.81,,Not found,37047,2270,PP,2270,PP
3627,Castilla y León,Salamanca,Bermellar,37049000100,BERMELLAR,0.0,0.0,1.0,1.0,"(40.998611111111, 6.6711111111111)","En Bermellar, los veranos son cortos, calurosos, secos y mayormente despejados y los inviernos son muy frío, mojados y parcialmente nublados. Durante el transcurso del año, la temperatura generalmente varía de 1 °C a 30 °C y rara vez baja a menos de -4 °C o sube a más de 36 °C.",37049,1330,PSOE,1330,PSOE
3628,Castilla y León,Salamanca,Berrocal de Huebra,37050000100,BERROCAL DE HUEBRA,0.0,0.0,1.0,1.0,"(40.717777777778, 5.9994444444444)","En Berrocal de Huebra, los veranos son cortos, calurosos, secos y mayormente despejados y los inviernos son muy frío y parcialmente nublados. Durante el transcurso del año, la temperatura generalmente varía de -0 °C a 29 °C y rara vez baja a menos de -5 °C o sube a más de 34 °C.",37050,790,PP,790,PP
3629,Castilla y León,Salamanca,Berrocal de Huebra,37050000200,COCA DE HUEBRA,0.0,0.0,1.0,1.0,,Not found,37050,790,PP,790,PP
3630,Castilla y León,Salamanca,Berrocal de Huebra,37050000300,COQUILLA DE HUEBRA,0.0,0.0,1.0,1.0,,Not found,37050,790,PP,790,PP
3631,Castilla y León,Salamanca,Berrocal de Huebra,37050000400,DOMINGO SEÑOR,0.0,0.0,1.0,1.0,,Not found,37050,790,PP,790,PP
3632,Castilla y León,Salamanca,Berrocal de Huebra,37050000500,GALLINERO DE HUEBRA,0.0,0.0,0.98,0.95,,Not found,37050,790,PP,790,PP
3633,Castilla y León,Salamanca,Berrocal de Huebra,37050000600,TORRE DE VELAYOS,0.0,0.0,0.99,0.97,,Not found,37050,790,PP,790,PP
3634,Castilla y León,Salamanca,Berrocal de Huebra,37050000700,VILLAR DEL PROFETA,0.0,0.0,0.99,0.97,,Not found,37050,790,PP,790,PP
3635,Castilla y León,Salamanca,Berrocal de Salvatierra,37051000100,BERROCAL DE SALVATIERRA,0.0,0.0,1.0,0.95,"(40.633333333333, 5.6894444444444)","En Berrocal de Salvatierra, los veranos son cortos, calurosos, secos y mayormente despejados y los inviernos son muy frío y parcialmente nublados. Durante el transcurso del año, la temperatura generalmente varía de -1 °C a 30 °C y rara vez baja a menos de -5 °C o sube a más de 34 °C.",37051,830,PP,830,PP
3636,Castilla y León,Salamanca,Berrocal de Salvatierra,37051000200,DEHESILLAS (LAS),0.0,0.0,0.98,0.99,,Not found,37051,830,PP,830,PP
3637,Castilla y León,Salamanca,Berrocal de Salvatierra,37051000300,RECIOS (LOS),0.0,0.0,0.97,0.98,,Not found,37051,830,PP,830,PP
3638,Castilla y León,Salamanca,Boada,37052000100,BOADA,0.01,0.0,1.0,1.0,"(40.816111111111, 6.3058333333333)","En Boada, los veranos son cortos, calurosos, secos y mayormente despejados y los inviernos son muy frío y parcialmente nublados. Durante el transcurso del año, la temperatura generalmente varía de 1 °C a 30 °C y rara vez baja a menos de -4 °C o sube a más de 35 °C.",37052,2990,PSOE,2990,PSOE
